X1,X2,X3,y_cont,y_cat
0.4308354721199169,0.6047005759555386,0.2949990052513026,3.4586845465476346,C
0.7451382753669924,0.17779040698903414,0.8475139366658476,3.7767339921772596,C
0.8524862923180632,0.12991108924299233,0.09428030853091873,4.670938403300482,C
0.23066386232546876,0.8793714112473349,0.8822323530054489,6.055146896459018,B
0.008173245468267143,0.9038439507734326,0.8583381168267842,3.822075768889375,C
0.6430601333004016,0.7349643112702742,0.973442477184635,6.757007069782303,B
0.29532512792845544,0.5148804209670664,0.888424855460515,6.168163774320853,B
0.7271360551961488,0.24070388418042277,0.7445957334974311,3.820867437118358,C
0.14744669796765475,0.27160649556254723,0.23439695999791466,2.654149782553856,A
0.14399017392296665,0.3885900668522384,0.5005643714231414,5.468569359661208,C
0.5519399404788359,0.8570863705171686,0.4454115141454953,6.013048903687848,B
0.07443514219929503,0.5806706426539987,0.8056149457743044,3.4316940108855998,C
0.3179658151995959,0.9987149021439314,0.3712093008792371,3.843475655876432,C
0.07720797388690082,0.6428819096143298,0.34552165379468325,4.6017096415489895,C
0.949133318630114,0.5511765537705844,0.37092678126362943,7.4228305036426505,B
0.966705865059503,0.8779381890467234,0.44698214069605346,7.044096493313741,B
0.7176012444584555,0.7682047281335237,0.007544975725185754,6.163595721124173,B
0.2709411343053503,0.3068623756445964,0.41944665691972305,2.8527890063246195,A
0.2158676602881493,0.6764690538541281,0.684912279255441,3.950654074764459,C
0.4935025470301868,0.38830759661157876,0.5855596532685258,6.008756299639623,B
0.7978955538447501,0.6809703010384264,0.5398574976220146,5.622982750008914,C
0.6557710231733614,0.2487006086173873,0.25084003162856805,3.373388296768459,C
0.3448896130249375,0.17821966065353312,0.7562291512052566,4.353254512971839,C
0.8258058815588706,0.9969681706129797,0.1796072603569666,6.16848835497244,B
0.18584976798455055,0.6071413221234319,0.2616564320948429,2.9995964782724616,A
0.03674571802977278,0.3024588200642512,0.07150889226820045,1.4343043197305796,A
0.9389664570218307,0.06494941238236995,0.9449222204484764,6.741002743752277,B
0.2649071982826069,0.8619027632538695,0.4942094829341349,4.283422140038166,C
0.7833172246051563,0.6172714356845385,0.8946894048012882,6.099754526983584,B
0.016161274178526086,0.5733122312121198,0.6921477630662847,3.7066997681639013,C
0.2608519076567747,0.39520663181489113,0.6066883836477813,3.1095963806022047,A
0.5884235763921635,0.19383059629587018,0.9260061665900184,5.304476422247178,C
0.2267028649915246,0.868027290921531,0.43393511321233214,2.6636735146924595,A
0.2533355637761263,0.18045827356597233,0.8632542631858178,2.1872956537160952,A
0.865178415464283,0.3867861838044361,0.03933379689917349,4.865427256561385,C
0.4745743581121107,0.1998660945627131,0.5473143849656039,3.352174433438824,C
0.41264080909816037,0.08000089791623011,0.7760721505485383,3.9749989739789804,C
0.2910995024896563,0.8068345520753859,0.19770254207805327,4.261137333039122,C
0.29907512045225837,0.0006775557591778281,0.8361405904922228,4.497696766603187,C
