X1,X2,X3,X4,X5,y_cont,y_cat
0.8529532472101804,0.6894655041170711,0.7432023328565919,0.025231524276670747,0.5129349778014964,6.919311022165152,B
0.6063564953312718,0.796907869939653,0.2598897758289731,0.20222615703988256,0.785595037112985,3.941052444259552,A
0.5760914120241801,0.8305773160872362,0.6115734282599881,0.28551534184942506,0.42953322876822597,6.260325842235479,C
0.6057514389716933,0.13387102167059106,0.4616773522056704,0.4619317416315213,0.8781210903620347,6.6069936959979385,B
0.1309890208785074,0.6735752445587937,0.5580320537930202,0.08667598255541853,0.22200420488845007,2.8770345559743027,A
0.08380542716206929,0.08410985262547066,0.9042026217194034,0.8993838468162779,0.8951426113423446,2.7936932080511725,A
0.4636792127683944,0.2016739215352743,0.41725588752152365,0.7268045775914639,0.5175948674858207,5.3126004052742015,C
0.6171098371573083,0.11281823162891946,0.7110025985552726,0.9540114845302439,0.42740795754114247,5.925084503236808,C
0.8231317418361601,0.23546291571979228,0.11289517683843608,0.31783854858216376,0.6117105409879613,5.101920216022047,C
0.24402644816019115,0.3055109814751086,0.7007393164803228,0.8776313994258085,0.7636558118360107,5.054429891141859,C
0.23932477108878758,0.8954592236075828,0.561100071120835,0.36089205366892163,0.5009035765207461,4.962591375567948,C
0.7520468398542647,0.08406782397691359,0.7826015829671202,0.11507298058054516,0.9283035151694382,5.304621895500601,C
0.16753275351624275,0.14608701924558032,0.24878564543478754,0.8996820653911891,0.05602947882785103,4.139933327354466,A
0.29636512744618415,0.4311915893701227,0.5862930538832469,0.4357013953463651,0.8930478995701548,7.186523356037325,B
0.3662782683473217,0.04485509980470703,0.7437595393762222,0.35933016116517336,0.4550213191216541,6.031041704900197,C
0.851564718229275,0.5576205295437913,0.9865620195103372,0.8751700221419654,0.5440141633864813,6.796189792799379,B
0.4348332016978884,0.9515127561764614,0.5584794043599361,0.9919055214011232,0.9225299863156178,4.82895631779751,C
0.6047403462357931,0.5791926721897653,0.6798202768252439,0.9670796146327405,0.9970917197563247,7.512159822960317,B
0.933679073343534,0.0472960164012296,0.398657043676639,0.5628390494991788,0.30658974097817426,6.0050801285933755,C
0.647052200444561,0.8845559661126045,0.010740757701691028,0.08835890488916309,0.5049092396275002,5.828845465521306,C
0.7572365624894328,0.19854412221657858,0.42169942344669464,0.2693105957677555,0.08977801375713945,4.517722101796486,C
0.32917839301973517,0.27617851032519325,0.9683589812853922,0.3228280972719757,0.9977887369080994,5.308045541125403,C
0.5351247690949801,0.5353271510644877,0.08754090637786671,0.6177422594894277,0.36340468705105267,4.985707687283293,C
0.01383377737171676,0.4870409629010204,0.744436749512524,0.9127723963143123,0.4473268708050424,5.610931190503806,C
0.6129102815292444,0.7076450518367533,0.047273350403014724,0.32631809592663297,0.4055554559014244,6.342280117538737,C
0.5047878545436345,0.4184578198147111,0.6105749824856472,0.27496742440129085,0.31391042724689355,5.66380466979948,C
0.1728868227077306,0.3448339552581814,0.041335129808357185,0.8136757525770985,0.021605235828373814,2.371080495901302,A
0.9543548397116483,0.7786763878656854,0.24843432457086667,0.9521073159594738,0.17570981297607124,9.350953911843986,B
0.8361393092255811,0.22122418891013207,0.9442139467291553,0.297999867011703,0.5296007850491803,7.905926680187232,B
0.926963156302978,0.6128917699005751,0.9207643799898572,0.35274200550634804,0.3315584141259431,7.121039340984434,B
0.33829119374294947,0.41136988747029335,0.9388816402487207,0.466266665488665,0.4110717525919365,5.95611585458228,C
0.6263666822092685,0.14862036667765688,0.5133913071088126,0.8661122287029286,0.23785131467188259,4.828317387798053,C
0.6885470376573987,0.666282539426564,0.513521323757086,0.3059055104092878,0.322540131201727,6.804101493995583,B
0.038815757423126596,0.09541399603881473,0.9057886280368,0.8891469703002239,0.19797765689671076,2.4056086510354806,A
0.4467047158066172,0.9284540179775748,0.9240983123347956,0.7136764722535409,0.016633211485433397,7.751558166199018,B
0.794128904239911,0.8919989373871839,0.900091571246195,0.630510437703814,0.04175460971233036,7.9713380340552975,B
0.35621863706556967,0.8769146388708254,0.7102365344397557,0.3053066805571637,0.5952288255888115,6.349297962111271,C
