X1,X2,X3,X4,X5,y_cont,y_cat
0.1082060513243821,0.87372373917658,1.0,0.0,0.0,6.256546742271049,B
0.4062537567649295,0.6449441314633967,0.0,0.0,1.0,4.325013099739244,A
0.23818015962948413,0.26655238553546656,0.0,0.0,1.0,2.8486927349510465,A
0.960908146043517,0.08502230256441412,1.0,1.0,0.0,7.435085729593166,B
0.8325642442609407,0.7701621090835389,0.0,0.0,0.0,4.530106132847027,A
0.0777572786771279,0.937080708315637,1.0,0.0,1.0,5.138951572276202,A
0.7497615556986547,0.6125884179105463,0.0,1.0,0.0,6.136028714159943,B
0.6494470339772591,0.7632172275067565,1.0,0.0,0.0,5.340772199596543,A
0.584612440817745,0.9553431419655632,0.0,1.0,0.0,6.467749929083326,B
0.7093016640852153,0.4766700651503045,0.0,0.0,0.0,4.072989433561222,A
0.04355344214778445,0.5377480732681721,0.0,1.0,0.0,4.09762483599277,A
0.2620427928044994,0.9426024017713398,1.0,0.0,0.0,4.746848865242165,A
0.48313929049523807,0.3118052057898061,1.0,1.0,0.0,6.626449360731187,B
0.5144706398655153,0.9595962742208571,1.0,0.0,0.0,7.092650063238816,B
0.36439078724408547,0.8417243872870142,0.0,1.0,0.0,5.194636479182308,A
0.96238890968861,0.5144813399103131,1.0,1.0,1.0,8.742331609250702,B
0.6036492599062461,0.17815459468267214,0.0,1.0,1.0,5.519892573097657,B
0.7025722585775966,0.025060688207240833,0.0,0.0,0.0,2.5394230079101145,A
0.665834686320689,0.857152652316881,1.0,0.0,1.0,8.02934544504075,B
0.08367426033388092,0.7082025848320784,1.0,1.0,1.0,6.98456991376222,B
0.060447198500829025,0.03262521486358183,0.0,0.0,1.0,1.8418093998158984,A
0.19973462975526945,0.7336955376379544,1.0,0.0,1.0,6.995572007760747,B
0.3433865868238133,0.6208015828390715,1.0,0.0,0.0,6.119074725075928,B
0.706578696113504,0.9260886019132117,1.0,1.0,0.0,9.017223965531208,B
0.5553452914426875,0.8590032922468172,0.0,1.0,0.0,4.807184589128968,A
0.8856034608194193,0.3330257701328251,0.0,1.0,1.0,7.312008201105456,B
0.9670347539390863,0.6341956529894417,0.0,1.0,0.0,7.1367038122884665,B
0.2799040747042857,0.13076726783894976,0.0,0.0,1.0,2.7089378795780394,A
0.3640679271426671,0.06151066070888711,1.0,0.0,0.0,2.8194400222108698,A
0.6589933114295611,0.5253434093123255,0.0,0.0,1.0,6.577868201026545,B
0.7204296157233331,0.24879669966913032,0.0,0.0,0.0,2.8060326176308337,A
0.19547988814256334,0.6404486749208436,0.0,0.0,1.0,1.7394173819175407,A
0.14240509176628768,0.47984453079350775,1.0,0.0,1.0,5.024854461525682,A
0.2710226640057267,0.7916506355526745,0.0,1.0,0.0,3.356055733438706,A
0.8324278454365625,0.8028572993284459,1.0,1.0,1.0,11.123612718765708,B
