X1,X2,X3,X4,X5,X6,X7,y_cont,y_cat
0.2970001774054666,0.27577108445832477,0.24789734749842207,0.3278157190672213,2.0,1.0,1.0,5.29909422095994,A
0.6079147707302286,0.1968958221644126,0.6344069857936168,0.32351814681136515,1.0,2.0,2.0,7.372877697359765,C
0.5877511177390256,0.6329487682176546,0.6340682632837161,0.36419883011480436,0.0,2.0,1.0,6.0755778423104445,B
0.6556982357004278,0.9183516420141516,0.17065912274543404,0.8258593895092301,2.0,1.0,1.0,8.641935734692757,D
0.7889482498145702,0.4271411579941543,0.42225717389295814,0.8713707498207617,1.0,0.0,1.0,7.401438284824608,C
0.9831467735082177,0.6280280979859911,0.8699874278835916,0.2386605707962166,2.0,0.0,1.0,10.564057491883306,D
0.24568421934248463,0.7703202602701128,0.0999706783528781,0.0518806067852714,2.0,1.0,1.0,8.122227465370306,C
0.3221741535232616,0.27400030485473903,0.2513012495754866,0.45231510057478996,1.0,2.0,2.0,7.53641687856916,C
0.8262289895784137,0.007935335224846463,0.865803218709103,0.332331032677989,0.0,1.0,1.0,6.188575264014049,B
0.17582069288330426,0.24505876967858176,0.5972088676000835,0.5251752265334474,2.0,0.0,1.0,4.262268249560238,A
0.06206358336421258,0.16057091484709796,0.29873119401895876,0.6470808550859826,1.0,2.0,0.0,5.255425859826127,A
0.9412230950553954,0.6323800253409693,0.20198723926019924,0.16385760214319545,1.0,1.0,0.0,5.695121242373124,A
0.21000666780221866,0.05089021596386367,0.09382737375074124,0.009997418624090315,1.0,0.0,1.0,5.115344354681606,A
0.2565444457981936,0.5465273868817742,0.2288724162450908,0.0254874564235108,0.0,0.0,1.0,4.474331119646085,A
0.26409137449366293,0.002791164811907887,0.4945767685161182,0.14299890314239438,1.0,0.0,1.0,5.172793089974746,A
0.8282407611648201,0.3971400702507335,0.5877834680352277,0.06778103840894112,0.0,2.0,1.0,6.9666106687529235,B
0.9173483577042433,0.5449235788779958,0.6355781619126751,0.07630884270508642,0.0,2.0,2.0,8.603332197489939,D
0.6347361580929878,0.665870212236239,0.9855902526967201,0.9510638811735289,1.0,1.0,1.0,7.0344751839016695,C
0.5028909720363834,0.1516113981935745,0.9439661919343891,0.4575278389977412,0.0,1.0,2.0,8.424129706078624,D
0.7927992467741295,0.17699202757633203,0.6824466777892194,0.8342623667131129,1.0,2.0,1.0,7.125117719620482,C
0.2570013958482711,0.05140452440595489,0.580034697547413,0.987240015298953,0.0,1.0,0.0,4.7171915274066265,A
0.24020862232701579,0.8504537597689475,0.5697129047424803,0.9143523717319535,2.0,2.0,0.0,7.430694907323795,C
0.789022514599077,0.4713189588257114,0.20263502835777236,0.5945471210915344,0.0,0.0,0.0,5.264801117363716,A
0.5239829760706252,0.6398988878334706,0.17132494313446867,0.6307473422746798,0.0,0.0,1.0,3.6643327707115105,A
0.7614917095820884,0.6847528253243667,0.4970257627933877,0.7907232478841993,1.0,1.0,0.0,7.248077516673067,C
0.9650017841775914,0.6732903576673208,0.6639829014646417,0.8902274557289809,2.0,0.0,1.0,8.065689152867224,C
0.5421572185172974,0.48650133115616134,0.40437260462326285,0.07083418393278673,0.0,1.0,1.0,4.723817590868938,A
0.36774747330260105,0.7036344592172565,0.8491219846715161,0.6687961022467145,0.0,1.0,2.0,7.286573032394312,C
0.6320162386332421,0.4901178028548572,0.6803754191879935,0.6846706444919287,1.0,1.0,0.0,8.209066995349108,C
0.3833591520219414,0.03800475448216978,0.1589364678061207,0.6925215651556296,1.0,0.0,1.0,5.909821767235274,B
0.8219192453710042,0.0385225703280353,0.3937264824819221,0.49390766989728563,2.0,1.0,2.0,8.432616424032174,D
0.26647961284748234,0.05230700490020579,0.16102424021052553,0.5748363974532607,0.0,1.0,0.0,3.335623325235832,A
0.9897957855552421,0.5309846547553336,0.0027969918593406806,0.10974975732464654,1.0,1.0,0.0,6.504776362396801,B
0.2101763981243261,0.6626587279257634,0.14589506003638475,0.2021382911537163,2.0,2.0,2.0,7.199818286725514,C
0.9087075996986331,0.9767277365883058,0.6778764095238429,0.8807440337111653,0.0,2.0,1.0,11.668825015767176,D
0.23088959996304548,0.15426826497773427,0.4540255354921504,0.39101624016802716,2.0,1.0,2.0,7.750357095232077,C
0.36576953020055336,0.592537444828491,0.8811248226645954,0.13121542775936867,1.0,1.0,2.0,7.961328761781182,C
0.13758639186164,0.6376871923294833,0.6701333560981614,0.14005224211527956,0.0,0.0,1.0,3.931997626305667,A
0.15078890008961676,0.08504555854488682,0.007278682093350919,0.46951019746503997,2.0,2.0,1.0,7.033934537551422,C
0.5702849823673174,0.06601705926534907,0.7255205004298706,0.553587038354309,1.0,0.0,1.0,5.316002783031178,A
0.7058338676295218,0.31154024988871176,0.002280813105095092,0.20579940507866568,2.0,1.0,1.0,5.870791461144366,B
0.8206532683532856,0.9884092980487941,0.2838854850804883,0.7749756784664018,2.0,0.0,1.0,10.95379254738075,D
0.9448112513301834,0.015640553730517204,0.21482312027080375,0.5265618960322697,2.0,2.0,1.0,5.802453796376206,B
0.48194562607099367,0.1846522967190506,0.2729947075869741,0.6477762228721503,1.0,1.0,1.0,6.635691667734843,B
0.8562910103861733,0.11699249554121038,0.7493840764221116,0.28112448267751367,0.0,2.0,0.0,6.6267111336457765,B
0.09547812670716715,0.2654565526138214,0.2203857520989536,0.6807940344813758,2.0,2.0,1.0,6.602099297319865,B
0.6400869626651363,0.5660542176103751,0.920659247478274,0.7761112878263328,1.0,2.0,0.0,9.333059209345906,D
0.2948992889759793,0.15548016376322693,0.49507488829418334,0.7458836429470463,1.0,1.0,0.0,5.272878039979191,A
0.676686554209037,0.6465549885814769,0.3242060698489194,0.9515098357587086,1.0,0.0,2.0,8.485968433611932,D
0.899809249999316,0.5183862233365223,0.6426475130446876,0.043223851927657986,0.0,1.0,1.0,6.800203626241816,B
0.5291619698964416,0.2601467213316041,0.4049384946201846,0.18034592074582056,0.0,0.0,1.0,5.9578698115553745,B
0.34714561825212575,0.8889574058500277,0.9228986600942145,0.08725881051049311,2.0,2.0,2.0,9.129911909595975,D
0.8623471637232856,0.9184949349350561,0.9690903321821247,0.5319048433682995,1.0,1.0,0.0,8.794461404667604,D
0.25724514439196344,0.7298413817289376,0.8435229262610939,0.3014393682491969,2.0,2.0,1.0,9.107304093606905,D
0.8992460554846412,0.8753575281075189,0.5683580542718085,0.9882892857429031,0.0,1.0,2.0,8.273863295971067,D
0.5082222104803941,0.024374773602366617,0.495301763859222,0.18188496213099115,2.0,2.0,0.0,5.879610942905112,B
0.9867458177002719,0.8516073070143342,0.17623310772162992,0.7727970081417563,1.0,1.0,0.0,7.438978471269475,C
0.5467048609383567,0.12830714007295918,0.976153811667918,0.3365826193368545,1.0,0.0,1.0,8.823505369816552,D
0.031975008159950136,0.8435937660276158,0.9800148856109231,0.3354682712336925,2.0,1.0,1.0,10.464749997057039,D
0.20612447091605735,0.34496165596320494,0.8624076739705694,0.4240291622701601,2.0,0.0,1.0,6.981834376842405,B
0.03697766750396103,0.5599624719230197,0.6963488639581698,0.20853346691438668,1.0,1.0,0.0,4.5923930739051055,A
0.21282063759691694,0.5867806909798585,0.9715355544319354,0.30847541871109607,2.0,2.0,1.0,9.648334845910567,D
0.8460512528612699,0.3241725995464667,0.7603713170610059,0.5912920333639942,2.0,0.0,0.0,8.658907763748818,D
0.3269446593089044,0.3577610565943824,0.7678581461769326,0.34737598105273704,0.0,0.0,0.0,4.084858642575472,A
0.6026642823123403,0.41871240425061373,0.8942935191573593,0.4574268182866672,1.0,1.0,1.0,7.245824830197571,C
0.7302557905494158,0.38718490386528337,0.8982825595888592,0.9842137457194919,1.0,1.0,2.0,8.743130166037004,D
0.59294612424032,0.014119390345479932,0.6135200921342397,0.2999173688243728,0.0,1.0,2.0,6.421139612479911,B
0.9392623732496997,0.4105264914878739,0.09134829193488214,0.03866044570586391,1.0,1.0,0.0,5.266757472164363,A
0.6380676777795133,0.11938807856618738,0.2424207967252161,0.037903263870955994,2.0,2.0,1.0,6.538063678161165,B
0.6581389711862314,0.410934984286521,0.622427598437219,0.8645002535050873,1.0,0.0,0.0,7.228430365266453,C
0.9660777408946708,0.46926451319227813,0.7716078016140003,0.021321349390238553,1.0,1.0,0.0,7.66342434208604,C
0.4701953795276047,0.49940294473618274,0.5101771836282336,0.2361028973230207,0.0,0.0,2.0,4.662005626693281,A
0.6233327908892919,0.3053209579030556,0.296593510743975,0.6022852632284273,2.0,2.0,1.0,7.870220596681271,C
0.7887108391972804,0.05646288874659988,0.13457233285075776,0.2669301787301983,2.0,1.0,0.0,5.894040352394692,B
0.08244845777327192,0.14408069856938155,0.2228764874394188,0.16226013838704423,1.0,0.0,1.0,3.049198300479681,A
0.6648264573427043,0.6606401295495994,0.2759078022316166,0.4834062353728409,2.0,2.0,2.0,9.378050342296682,D
0.39492948282466056,0.4652408771192086,0.41287783443268256,0.28008754066211927,2.0,1.0,1.0,7.4473174914556415,C
0.25735885755852805,0.31248923024366637,0.23392203811912293,0.9659892042306836,2.0,1.0,1.0,6.6694902026186105,B
0.344254647931281,0.21986870990290608,0.39458219951693674,0.7804529886371453,1.0,1.0,2.0,7.059619155018187,C
0.47126064678020463,0.894935644052563,0.7803782162503714,0.054756740745750876,2.0,1.0,1.0,8.329329126557722,D
0.4617371104715059,0.17142664666366747,0.3320048257301126,0.7131355616551597,0.0,0.0,2.0,5.633651610449557,A
0.3281367194442111,0.5220288937813726,0.16789464117814823,0.886025241243643,1.0,1.0,0.0,6.637135904625989,B
