X1,X2,X3,y_cont,y_cat
0.509091287333769,1.0,0.0,4.973658568240682,B
0.11909922097751069,0.0,0.0,1.210793941835,A
0.15169909524253844,0.0,0.0,3.1174517500395584,A
0.379183025558711,0.0,1.0,4.115655117637798,A
0.9844642719821312,1.0,1.0,9.340691964501113,B
0.018129109960308476,1.0,0.0,3.8312219481141194,A
0.11618807710166668,0.0,1.0,4.257119743712362,B
0.40294919511316485,1.0,1.0,6.548189293727572,B
0.0266277573105137,1.0,1.0,3.835076549285075,A
0.7737116172743933,0.0,1.0,4.914028596368577,B
0.3635026075882011,1.0,0.0,2.7972202894937226,A
0.66081819490912,1.0,1.0,5.183108877655027,B
0.03581349312716098,0.0,1.0,3.491102221441894,A
0.8791836861652863,0.0,1.0,4.807028674939786,B
0.6915770817329969,0.0,0.0,3.8692726491420566,A
0.9134898699944178,1.0,0.0,4.685382450681106,B
0.35323744646758315,1.0,0.0,2.283995261439407,A
0.6181826187968653,0.0,1.0,4.825751536759121,B
0.02612233614349846,0.0,1.0,2.823370544372283,A
0.8776891756942681,0.0,1.0,5.074388300947443,B
0.9286321428019484,1.0,1.0,7.565192340640032,B
0.43396175321259145,0.0,1.0,3.3212012022453403,A
0.4301055652952607,1.0,0.0,4.01946361605342,A
0.38218441243059,0.0,0.0,0.6943083236737297,A
0.6082594605533695,0.0,0.0,2.5696006227616937,A
0.24774501068446153,1.0,0.0,4.030913868669297,A
0.7313400384286017,0.0,0.0,3.957591250078867,A
0.3708973257300885,0.0,0.0,0.5314386951740646,A
0.5058466067183343,0.0,1.0,3.7776753932933556,A
0.4420644258269212,1.0,1.0,4.598060398635185,B
0.7630966155096824,1.0,1.0,6.45539123659004,B
0.06876381454060199,1.0,0.0,2.9718119400020657,A
0.6623181072582678,1.0,0.0,6.803618103946762,B
0.9284745278516658,0.0,0.0,3.438517349369806,A
0.7918773908409956,0.0,1.0,6.2932684204173555,B
0.25315938765176604,1.0,1.0,5.451320349809629,B
0.20750465302059173,0.0,0.0,2.671083961030198,A
0.6677325677703998,1.0,0.0,5.661123808970509,B
0.7102556404115102,1.0,1.0,6.526647426576663,B
0.8091627608179671,0.0,1.0,4.789962755829641,B
0.23075680943495247,1.0,0.0,3.6244206057894,A
0.7375854355075443,1.0,1.0,6.531674507398436,B
0.017870097431870846,1.0,0.0,3.3898040129793676,A
0.7770938240203364,0.0,0.0,3.7455631733684918,A
0.16402387399936746,0.0,0.0,0.9112287826258288,A
0.16343191108112232,1.0,1.0,4.771924715907513,B
0.5766203125465555,0.0,1.0,5.906338388902327,B
0.9196739838947519,1.0,1.0,7.6519313830596305,B
0.1827248047958785,0.0,1.0,3.9451444056768907,A
0.750001616908813,0.0,0.0,2.904225024745203,A
0.21598338567267505,0.0,0.0,1.8055152022103402,A
0.48792040667790226,1.0,0.0,4.193913014660113,B
0.01937710205984744,0.0,1.0,2.6053585726388113,A
0.09861044176653477,0.0,0.0,0.8377834184290831,A
0.6831712376145576,0.0,0.0,1.1884763537304388,A
0.022313281932134,0.0,1.0,3.7392148183050202,A
0.8442744876565169,0.0,0.0,5.563462130804185,B
0.12287381921729079,1.0,1.0,4.1825650207068215,A
0.09170212711509251,0.0,0.0,1.7706754063320538,A
0.4834116545439978,1.0,0.0,3.8041902187661716,A
0.3357532935008939,1.0,0.0,3.450932187692759,A
0.1856726503309899,0.0,1.0,3.7535557831063993,A
0.5136799545959035,0.0,0.0,3.389477295220228,A
0.8407822045467261,1.0,1.0,7.479937596324763,B
0.6190931490678758,1.0,1.0,4.30323328588804,B
0.467104361213069,1.0,0.0,5.5666740475402845,B
0.5884938115433573,1.0,0.0,5.771846814574425,B
0.8351219975526323,1.0,0.0,6.130325684970454,B
0.9850374410995295,0.0,1.0,7.775924328400752,B
0.2497138506535137,1.0,1.0,6.741590065646122,B
0.7736970688660388,1.0,1.0,7.485375819850361,B
0.8588592482043597,1.0,1.0,7.889046381580353,B
0.5378501823540195,1.0,0.0,2.8365090124002954,A
0.009056346908363766,0.0,1.0,3.2100379311602008,A
0.2431882426983466,0.0,1.0,5.618399985515259,B
0.7853529263487901,0.0,0.0,3.253509015191159,A
0.506907313191658,1.0,0.0,3.8805866962620232,A
0.3042816902157158,0.0,0.0,3.7000344003329992,A
0.3288492355131718,1.0,1.0,6.081430196678661,B
0.7046792985262572,1.0,0.0,5.736684415540983,B
0.6867707565751168,0.0,0.0,2.153588963725162,A
0.69840109004526,0.0,0.0,3.046631712692157,A
0.0721143238709997,0.0,0.0,1.3261416106150872,A
0.3962979904894709,1.0,1.0,6.288271016408671,B
0.44800213286179413,1.0,1.0,5.589451020484216,B
0.7241683020857117,1.0,1.0,7.649807781650692,B
0.5814206292788474,0.0,0.0,3.3966025851433264,A
0.28049244664939466,1.0,1.0,5.059027034557815,B
0.29085840439265853,1.0,1.0,4.238106042419004,B
0.14668233506763595,1.0,0.0,3.383251257957936,A
0.14130157793934606,1.0,1.0,5.294164084669913,B
0.8898796160190967,0.0,1.0,5.480362484679755,B
0.849912024896769,0.0,1.0,5.352303516696856,B
0.821208680778743,1.0,0.0,6.892378568524957,B
0.6580823264947222,1.0,0.0,5.968367456524724,B
0.5395024843391725,0.0,0.0,3.6746018450468507,A
0.2697236126372313,1.0,0.0,4.631747233665963,B
0.8861770868675233,0.0,1.0,5.892941635898703,B
0.7566560189172575,0.0,1.0,4.568269930037596,B
0.12881539955215393,0.0,1.0,2.279051286311512,A
