X1,X2,X3,X4,X5,y_cont,y_cat
0.22432122449085645,1.0,1.0,0.0,0.0,6.228992609385307,B
0.48679122381087203,1.0,0.0,1.0,0.0,4.4605107210579895,A
0.7328447268739838,1.0,1.0,1.0,1.0,8.737756655021023,B
0.1521011274743772,0.0,1.0,0.0,1.0,4.7719883791339806,A
0.415920631766024,0.0,1.0,1.0,1.0,5.524270686643358,B
0.8571769737025252,1.0,0.0,0.0,1.0,6.244763298986846,B
0.5816018987410021,0.0,1.0,0.0,0.0,5.00130312257322,A
0.024593014227950016,1.0,0.0,1.0,1.0,5.76876646910468,B
0.10293432957652293,0.0,1.0,1.0,1.0,5.74435922258283,B
0.5149439618925907,1.0,1.0,0.0,1.0,8.213409932937935,B
0.14547850702152243,1.0,0.0,0.0,1.0,3.6712479461164875,A
0.4602286833484148,1.0,1.0,1.0,1.0,8.713744529009649,B
0.5260911457170351,0.0,0.0,1.0,1.0,6.375372682700044,B
0.8007092404204107,1.0,1.0,1.0,0.0,10.104254546282064,B
0.9832923132534439,1.0,1.0,0.0,1.0,9.33007751546555,B
0.6358929629818308,0.0,1.0,1.0,1.0,5.549720519991626,B
0.6579106340846279,1.0,0.0,0.0,0.0,5.857631219552517,B
0.27092276353021105,1.0,1.0,1.0,0.0,5.4592705647472,A
0.8330046957869521,0.0,0.0,1.0,1.0,5.779823557155322,B
0.5435592816175624,0.0,1.0,1.0,0.0,6.377854342357416,B
0.7402918521669941,1.0,0.0,0.0,0.0,5.042055598831964,A
0.05333344291116482,0.0,1.0,0.0,1.0,5.03917382465507,A
0.6673515825974192,1.0,1.0,1.0,0.0,8.87603085979285,B
0.9597598631584429,0.0,1.0,0.0,0.0,5.791898507961875,B
0.7374523952409762,1.0,1.0,1.0,1.0,10.110017505844883,B
0.38903189500386526,1.0,1.0,1.0,0.0,7.231981478825325,B
0.4838770110416243,0.0,0.0,1.0,0.0,2.6318040358625874,A
0.876285984983705,1.0,1.0,0.0,1.0,8.060120803525647,B
0.9959115174257087,1.0,1.0,0.0,0.0,6.875186150970228,B
0.2820240276070195,0.0,0.0,1.0,0.0,1.3802845393012282,A
0.366109367255526,0.0,0.0,1.0,0.0,3.7395931151883373,A
0.8387220832869747,0.0,0.0,1.0,0.0,4.2021026611291,A
0.2667025416182929,1.0,0.0,0.0,1.0,5.790861833041286,B
0.16296541928776387,0.0,1.0,0.0,1.0,5.465085249027613,A
0.46681336037478316,1.0,1.0,1.0,0.0,7.662893139964614,B
0.01070623444252139,1.0,0.0,1.0,1.0,5.10581241671118,A
0.14287381128035115,0.0,1.0,1.0,1.0,6.162240181425381,B
0.5095450441522416,0.0,0.0,0.0,1.0,3.067007544406345,A
0.1447920870231506,1.0,0.0,1.0,1.0,5.077139230800671,A
0.5952827550062437,1.0,1.0,0.0,0.0,6.2856642364413045,B
0.6200313797743335,0.0,0.0,1.0,0.0,4.482286709203464,A
