X1,X2,X3,y_cont,y_cat
0.3407899428132317,0.17492429004699228,2.0,6.303768613550999,B
0.4775000311184511,0.21085514708212383,1.0,4.859196625463572,A
0.4147900549922052,0.8186378983789523,0.0,3.62093924867949,A
0.20989184680210837,0.8705992648901854,1.0,2.897026908370508,A
0.11615173271995294,0.32278645422145613,0.0,3.75618607401915,A
0.9088096247345442,0.12682461003804324,0.0,5.846554098393116,B
0.08005695532648882,0.5969510528441816,1.0,5.043095484009847,A
0.8409753982053498,0.9164063420626951,0.0,4.043548843781931,A
0.014428291181032171,0.18425871130230875,2.0,3.825578337835034,A
0.7552949580276621,0.4730915716120804,2.0,8.788750654499847,B
0.8358964048991264,0.21291315749915773,2.0,9.85232082903988,B
0.8522527582619908,0.5085410376625165,1.0,7.324828142103361,B
0.01436807726976197,0.17400501736906648,1.0,3.3090664694189207,A
0.0821128445353202,0.1883263387048405,1.0,6.213077649145367,B
0.34199029454914465,0.2234894408535506,2.0,7.920810051498732,B
0.756485057805089,0.3016575188211622,2.0,8.001124909403378,B
0.6240690485692794,0.7385077063955657,1.0,5.728322075153837,B
0.8235352256818628,0.6584999524969903,1.0,8.086552504931316,B
0.42217453145450845,0.6296633041027089,0.0,3.394324233723144,A
0.8380040283324808,0.3441862496803614,1.0,6.00315477738057,B
0.39343591711111525,0.16410771807301006,2.0,7.463602694895952,B
0.7158998204460381,0.3235908942050908,2.0,7.095772026261883,B
0.7092078778247604,0.16292240002812808,0.0,3.626084433726291,A
0.9051776588216932,0.24381129543198143,2.0,9.343162820981224,B
0.10187769609620023,0.9280839556261344,1.0,7.118825319332303,B
0.1656630738876882,0.0708501449654324,1.0,5.6870898513018435,B
0.0501995249399374,0.5566106347261717,1.0,3.06148945746323,A
0.40631719704041414,0.974745949131268,1.0,5.787787382759748,B
0.855229281962417,0.7303356569820362,2.0,8.78984166323908,B
0.7887460136632928,0.9753050614919422,2.0,9.178616186379928,B
0.3991759706747079,0.3376967894700046,2.0,7.653883203117482,B
0.3950695024351125,0.6769921183204045,2.0,5.8949891322529036,B
0.7536624496123205,0.8148293597683346,2.0,6.397436291340535,B
0.18788706577119418,0.017201909642025726,1.0,2.4112828985691417,A
0.45950299682924556,0.39074861775107983,2.0,6.796321871955815,B
0.9580667977690356,0.2268158840077501,1.0,6.521052372534602,B
0.5190158938287476,0.5087867469034212,1.0,4.781391313205092,A
0.9896746958281615,0.21382641054716933,2.0,9.873002279440962,B
0.9473957044989672,0.18755853879952944,1.0,6.574883013988741,B
0.9249421796816697,0.14923033774792482,1.0,5.20364343247996,A
0.03888590047216811,0.11012240538541285,0.0,1.9938927498705445,A
0.6135021646201257,0.05099673635794588,1.0,3.774395514285326,A
0.45791540666422115,0.13242099795488116,2.0,6.377559724371575,B
0.8743166482036558,0.05102478371991481,0.0,4.349301710198282,A
