X1,X2,X3,X4,X5,y_cont,y_cat
0.8366222583708433,0.03421677761152864,0.9209769208192183,1.0,1.0,7.665511184677691,C
0.7288096840699321,0.4937309187036788,0.5410862702397731,2.0,1.0,9.360243175929737,D
0.782669301339788,0.1976372691293743,0.14875098591846592,0.0,1.0,5.439192606256268,B
0.47644930983443323,0.9864426209749785,0.3166291508973481,1.0,1.0,6.547991492224125,C
0.20782404851599467,0.3658791653554029,0.6959215189830872,0.0,0.0,4.758204920162939,A
0.5961736909153061,0.7012186185214484,0.09931791300324422,1.0,2.0,7.131365695233231,C
0.07209797087906489,0.6958026294798672,0.38637362771878103,1.0,1.0,5.583067999989947,B
0.43050191393069437,0.9947590011460072,0.8925842602080813,0.0,1.0,7.6285549942813144,C
0.9508085974614963,0.8199266961594346,0.34377851631337064,2.0,0.0,9.08009259412546,D
0.7388483513352055,0.810007318808626,0.6916789795025773,0.0,2.0,8.972740817186011,D
0.3155474727261681,0.7950463113209623,0.025985442660744096,1.0,2.0,7.1260655073828465,C
0.24937577362800667,0.14115273077802093,0.11189323604740231,1.0,1.0,3.756579072002102,A
0.04668116975610459,0.33691006961849146,0.5707398664832335,2.0,1.0,5.436360453788737,B
0.6091884834404092,0.5428380073388234,0.47048918918845495,2.0,1.0,7.4127532340622775,C
0.9951960757976396,0.6836780631240535,0.8794920139857931,1.0,1.0,8.472443091708213,D
0.5200117545997485,0.5647726012533265,0.4824943233718235,0.0,0.0,6.668896868190487,C
0.0069443516231013636,0.5051337245835718,0.4816699500263427,1.0,1.0,3.768439168101282,A
0.23992310822659224,0.3613980636461115,0.48089971824174904,1.0,2.0,5.18117683230677,A
0.1724603151945684,0.4053814055434978,0.18969690018328167,0.0,1.0,3.333063409245347,A
0.5746293132604923,0.8770871897792962,0.48753391808026036,1.0,0.0,5.331017506397211,B
0.2003709296827254,0.9097516931825623,0.2369372830017763,0.0,1.0,4.025420907153729,A
0.31521600771444125,0.9521485221177383,0.6081214086858665,2.0,0.0,6.556990040849101,C
0.1063693885879261,0.37062368952087776,0.4823935083156362,1.0,2.0,6.103641073710958,B
0.31148041946834626,0.4535611681673789,0.8459176840590492,2.0,2.0,7.350819076320089,C
0.34292945505082395,0.10983782941509157,0.8642706147935107,2.0,2.0,8.08459662799985,D
0.34936955029684724,0.9961238369423232,0.366304519213168,0.0,1.0,6.915311744025505,C
0.07445208582188423,0.24629962548504714,0.6929690206149375,2.0,1.0,5.0029898950923375,A
0.40089593325768447,0.23820004731381772,0.2128372364957034,2.0,2.0,7.301195948142295,C
0.45222613704125403,0.39595531351606006,0.6941501508524018,1.0,2.0,10.105161061070264,D
0.5376109760582907,0.5775051171092268,0.881329532306618,0.0,0.0,5.702427500042287,B
0.28156711198305295,0.023522517240486707,0.035837445389031,1.0,2.0,6.283877333570821,B
0.39726688396186904,0.8543037809438473,0.38466889331706944,0.0,1.0,6.200823364928755,B
0.4135341222681881,0.05979597839807038,0.3090142043648203,1.0,2.0,5.50287057357654,B
0.04157931854960628,0.3673695502308413,0.07523627759171136,2.0,2.0,6.336478127981657,B
0.8086578939104274,0.04690876365851493,0.07322492987968543,1.0,2.0,7.5700914640150625,C
0.6560771272027255,0.4122001101864242,0.19751969537901493,1.0,1.0,8.046823578198271,D
0.18684435767731622,0.12063482976889373,0.798037420816519,1.0,0.0,5.4241613415831935,B
0.2934455379662503,0.8516154256924884,0.05863205626355106,1.0,1.0,3.23703483495449,A
0.9421360792906593,0.00482830024111458,0.4072552412518139,1.0,1.0,6.9880200761877616,C
0.772113003323054,0.08388281989664381,0.38918065543442204,1.0,2.0,8.670481085568607,D
0.6487182868030091,0.6601448756203219,0.13175424272087222,1.0,1.0,6.602392661677138,C
0.7242432976341721,0.47361729383443474,0.21467150100389798,2.0,0.0,5.534238832437172,B
0.9323179519593294,0.489320957398946,0.7966095652506466,1.0,1.0,9.878060262780622,D
0.523243744276268,0.8086287293489426,0.9253642183398153,2.0,1.0,6.740603140924963,C
0.3902165900492097,0.5326912715311412,0.7863272113249132,1.0,1.0,5.849766119437585,B
0.3563506814902204,0.9499812859573262,0.7913309144809243,0.0,1.0,7.01344425300855,C
0.938722621474018,0.20939439621458877,0.5344180753665516,2.0,1.0,9.487128019234765,D
0.2330896644539855,0.5421754814670116,0.8577360032824527,1.0,1.0,7.529607525124069,C
0.3676438032265146,0.9611434985032352,0.2531208964406959,2.0,2.0,7.0469099417762076,C
0.8072039295872953,0.6052312921423969,0.71618562162521,0.0,1.0,6.681619874657776,C
0.8272169469694355,0.9358365721098003,0.820644360161647,1.0,1.0,8.517675117283936,D
