X1,X2,X3,y_cont,y_cat
0.6940202802323464,0.9628848102021885,1.0,8.278333945405986,B
0.11105837517968475,0.8635182284803513,0.0,2.4204424042430563,A
0.12172779810477652,0.7216462879677853,0.0,1.2905288584991697,A
0.8492610569638753,0.5780173603855397,1.0,6.406793406660578,B
0.32514124952955814,0.37983802277074397,1.0,2.2972467535412866,A
0.37557425335847305,0.6851517526979695,1.0,5.971079590979561,B
0.504231018881616,0.06134231162672654,1.0,2.693728668790061,A
0.9967733135201956,0.5408158601987395,0.0,4.6634190498884305,C
0.5654846292673466,0.5961051254483375,1.0,6.172435188486295,B
0.15056244031965083,0.7792414287073078,1.0,5.432575065514858,C
0.07448910684666832,0.9221886502763661,1.0,4.560755444337588,C
0.7437286174804283,0.7413112875131921,0.0,4.9695683466510605,C
0.0694378941637327,0.32654045891855354,0.0,3.3063982547469606,C
0.8291460101337942,0.6763938749579115,1.0,7.095828945651796,B
0.735639318594435,0.14981296821041246,0.0,2.150553179465871,A
0.38568214688379465,0.688484522216786,1.0,7.975078510435388,B
0.15783517684085535,0.18718516787226402,1.0,4.5140641690357866,C
0.2834827099002992,0.7847974262166436,0.0,2.9675791457018756,A
0.6089689354803655,0.429530263256533,1.0,5.7970424035987556,B
0.8309221637340918,0.760863389840743,0.0,6.178639482164995,B
0.43131115138709897,0.05537627847869275,0.0,3.0028696011573786,A
0.30427298563032645,0.3043465857102955,0.0,1.1820148194238187,A
0.395232657321095,0.20315474248877297,1.0,6.505536798144924,B
0.42639712735046564,0.5901307575824211,0.0,4.837096513318175,C
0.3765385312336538,0.85695694051135,0.0,3.551608447006649,C
0.9996022179153243,0.017231793089436676,0.0,3.20582507726519,A
0.49222506225842266,0.5828377850763039,1.0,5.602474856475412,C
0.130711976283572,0.7544493219969657,0.0,3.768102300857004,C
0.9970334349291523,0.6276145208633827,1.0,5.859179432627091,B
0.1134889847610473,0.7035032967013156,0.0,2.2665035137167067,A
0.6218329625470294,0.29918051486077557,0.0,2.4737469662347964,A
0.12273285995674488,0.9683195942827177,0.0,2.0646419924489336,A
0.912797304031056,0.933849343681257,0.0,5.719524089316165,C
0.4185354978099026,0.35224735578665534,0.0,3.4750646597274293,C
0.4846116716837724,0.6345878918201678,1.0,5.253948705462995,C
0.8709787038292677,0.9742064962586083,1.0,7.898545266126947,B
0.8429511944599795,0.7382440332672333,1.0,6.548549892749817,B
0.9378551301622249,0.4250647657394693,1.0,7.180875371221199,B
0.8349100103116986,0.03823797726042388,1.0,7.024454471365552,B
0.31576287078036547,0.360422764445936,1.0,3.4506877727521177,C
0.6907636649170192,0.877077976554451,1.0,7.053187165128456,B
0.17133809582037507,0.9322317605658419,0.0,4.831944939022444,C
0.2457628525878509,0.7247662797076863,1.0,6.422506233465079,B
0.6205905370195173,0.2002022352147066,1.0,6.892422044444122,B
0.7112352149563819,0.40007252268447946,1.0,6.668354994762821,B
0.07200579246270489,0.41830506761511677,1.0,4.9629986148758425,C
0.480229367399192,0.26396839401069583,0.0,2.8409873331238455,A
0.8892517794489421,0.6284598720017519,0.0,4.371738649836846,C
0.21444506906115635,0.7450089068507808,0.0,3.2345718743260137,A
0.5117058727961628,0.38837732923312374,0.0,3.250060464864411,A
0.9593493456716601,0.9640201215014121,1.0,6.625823890216447,B
0.4881989236241906,0.550339005821175,1.0,6.756596924694107,B
0.8798731709574907,0.1619312919632453,1.0,5.5979696126587335,C
0.7298451886648176,0.0506521029495649,1.0,5.159407736135178,C
0.3183860130125501,0.5291034271331294,1.0,4.838491904683909,C
0.17315887466252922,0.40139417441483216,1.0,2.666891794504707,A
0.8331755229131454,0.5018843744665327,1.0,6.811817416740702,B
0.4986688737859264,0.48405542013792535,0.0,4.167798459841335,C
0.30416350683066606,0.039468317696858324,0.0,0.9372963340851519,A
0.0079857718184011,0.6987598903605203,1.0,3.9461146138485486,C
0.9480780734314969,0.5857794172448505,1.0,6.970529571351216,B
0.3501673217548025,0.6062191569637645,1.0,3.9318073375983333,C
0.08639604121235045,0.061094939034010975,0.0,1.4795247424768898,A
0.5310038555803263,0.07339408547890258,0.0,0.32009014421683357,A
0.27887245273663563,0.5953885926003629,0.0,3.7675445230767277,C
